E250.1,3,12.03,12.00590157,12.02991468,12.0189262,12.01910445,0.007587967,387.6,59.7828,12.02598874,12.01865041,12.00712208,12.00590157,12.01955849,12.01176851,12.02991468,12.02548299,12.02783193,12.01704257
E250.2,3,11.68,11.68548616,11.77298096,11.7324583,11.72888395,0.017620277,572.7,97.2296,11.71835699,11.76505372,11.73612157,11.72980453,11.72796337,11.68548616,11.72674039,11.72710713,11.7349682,11.77298096
E250.3,3,11.79,11.79847121,11.83634197,11.82019871,11.81893096,0.009686773,599.5,98.2799,11.81510701,11.83143858,11.81145161,11.83634197,11.82725003,11.82102987,11.81683206,11.79847121,11.81554115,11.82852356
E250.4,3,12.11,12.09020478,12.11492532,12.10444777,12.10627206,0.006120484,454.8,59.6322,12.10617383,12.09020478,12.10637029,12.10772282,12.10382075,12.0917756,12.10509816,12.11492532,12.10870462,12.10968153
E250.5,3,11.87,11.86565577,12.22652174,11.90716708,11.86950388,0.070967701,394.9,52.4689,11.86771726,11.88323969,12.22652174,11.86565577,11.8760454,11.86940156,11.86960619,11.86615249,11.86828162,11.87904908
E250.1,5,15.05,15.04189082,15.66864676,15.13257227,15.05192164,0.130000999,403.4,56.055,15.0512321,15.0476353,15.04503934,15.04189082,15.0440915,15.12488676,15.66864676,15.06818664,15.05261119,15.18150227
E250.2,5,14.76,14.79550715,14.91681777,14.861687,14.85666366,0.030546017,634.9,100.341,14.8483691,14.79550715,14.83408342,14.89027843,14.84194979,14.88968868,14.86225887,14.91681777,14.85106845,14.88684831
E250.3,5,14.6,14.60531889,14.75777641,14.67090471,14.67323745,0.040706984,572,101.5332,14.75777641,14.620295,14.65865156,14.68533956,14.60531889,14.66193648,14.69882302,14.62514022,14.71122757,14.68453843
E250.4,5,15.12,15.19193152,15.43166033,15.28095074,15.27611477,0.057432387,650.8,102.6443,15.19319848,15.2463699,15.25973551,15.43166033,15.32101731,15.19193152,15.30508505,15.25507253,15.29249403,15.31294271
E250.5,5,14.96,14.93887036,15.03676363,14.97933699,14.9642424,0.031776047,589.1,95.2856,14.93887036,15.03676363,14.99332554,14.95848051,14.9636776,15.0163929,15.01385811,14.95814251,14.94905155,14.96480721
E250.1,10,20.4,20.41972723,20.7668618,20.50931608,20.46313381,0.081651676,517.9,98.0214,20.54571669,20.46670208,20.45707138,20.43844755,20.54930034,20.41972723,20.45956554,20.7668618,20.44695013,20.54281801
E250.2,10,20.39,20.43155902,22.28100356,20.72465363,20.55187085,0.351510204,523.9,103.8242,20.43805096,20.49762515,20.70356711,20.59601914,20.50772256,20.60087915,20.75009962,20.44001002,20.43155902,22.28100356
E250.3,10,20.04,20.16976372,20.55106402,20.37035843,20.37899441,0.126371102,642.1,128.0975,20.34854601,20.55072245,20.39050369,20.51680478,20.36748513,20.41136716,20.55106402,20.22594956,20.17137776,20.16976372
E250.4,10,20.65,20.48958775,20.76381379,20.64902503,20.64292304,0.056834902,622.7,102.4356,20.70090677,20.64244204,20.69136702,20.48958775,20.64340404,20.76381379,20.60519715,20.69576961,20.63177872,20.62598344
E250.5,10,20.32,20.30357378,20.89674831,20.56325169,20.55172442,0.133649546,585.1,114.6048,20.39431149,20.67983624,20.5739056,20.52954325,20.65789784,20.49125544,20.49615152,20.6092934,20.89674831,20.30357378
