ALM501,10,15807,15795,16338,16139.26667,16178,125.8,0,221.1934,15955,16181,15795,16178,16312,16165,16084,16338,16194,16099,16231,16217,16318,15914,16108
ALM502,10,15608,15592,16557,15839.06667,15731,213.8,0,240.3738667,15592,16074,16198,15731,15608,15637,15636,15658,15861,15678,15836,15941,15679,16557,15900
ALM300,10,12355,12413,13590,12691.66667,12571,243.5238095,0,61.7228,12580,12717,12421,12518,13590,12759,12564,12519,12413,12948,12537,12654,12435,13149,12571
ALM301,10,12029,12014,13327,12383.26667,12262,255.5619048,0,54.6956,12199,12138,12365,12191,12320,12450,12433,12262,12014,13112,12256,12199,13327,12366,12117
ALM302,10,12431,12417,13059,12636.86667,12588,178.1142857,0,60.5164,13059,12431,12632,12973,12576,12588,12426,12748,12453,12427,12672,12417,12535,12959,12657
ALM400,10,14191,14210,15153,14577.4,14544,176.5142857,0,147.6733333,14544,14339,14436,14862,14447,14682,14770,14591,15153,14531,14210,14508,14566,14642,14380
ALM401,10,14156,14135,14811,14350,14314,149.8571429,0,130.344,14364,14571,14811,14152,14303,14314,14152,14135,14336,14335,14260,14153,14361,14692,14311
ALM402,10,13880,13981,14528,14165.93333,14154,116.0571429,0,135.0992,14269,14157,14006,14528,13981,14023,14146,13994,14271,14281,14073,14188,14154,14147,14271
ALM500,10,15258,15311,17053,15599.66667,15543,223.952381,0,225.4528,15327,15615,15543,17053,15621,15413,15575,15667,15438,15610,15311,15376,15445,15563,15438
