E250.1, 3, 12.03, 11.978814545406387,12.18997554144066,12.053735127734306,12.04660346624013,0.04076286262376619,15151.0,5.620616038490294E10,12.058799888362886,12.048371691477705,12.050169501214633,12.080736565589827,12.05358627916586,12.18997554144066,12.001804499769156,12.117157930296186,12.116538923012817,12.044835241002556,12.029160862065819,12.073981565164413,12.024996921005995,12.010895169234185,12.043997932402682,12.01624368087581,12.058836396941194,11.998343417649206,12.144959178441145,12.093327801931117,12.099280824860063,12.0784459541387,12.123842470677289,12.00433883489577,11.978814545406387,12.007769246278098,12.043598158460208,12.009582067035645,11.994542502253179,12.015120240980025,
E250.2, 3, 11.68, 11.703527345004847,11.884152057117042,11.78447818177895,11.784295898056612,0.04171645319305053,15151.0,5.620651729791894E10,11.740949064446612,11.746939721882411,11.704938521218311,11.765374114373433,11.770464155483735,11.852548171269076,11.846442548702644,11.884152057117042,11.703527345004847,11.8326547189337,11.730219883667333,11.812857511442267,11.726246012496196,11.79842075834313,11.761472463071916,11.813624655090978,11.81455935622086,11.869661582637752,11.741752816825576,11.772558201465596,11.828927841821086,11.738275788525302,11.750126715100471,11.815531964305851,11.740430372555036,11.796033594647627,11.800059993053003,11.809181348594214,11.79740519580424,11.769008979268229,
E250.3, 3, 11.79, 11.78417464033015,11.939574463549826,11.857511607948055,11.851924823414278,0.027808818146640244,15151.0,5.620684588467676E10,11.83938348654942,11.923571204136584,11.857125440298333,11.853554073523565,11.889257896912472,11.81508410475601,11.826984237969933,11.848303405930524,11.84923078715448,11.849579571324991,11.939574463549826,11.83251403047403,11.78417464033015,11.891169598139268,11.843803836176699,11.816101786552766,11.821341083211957,11.883858674135267,11.853336670805163,11.898325759024043,11.829713800217037,11.88627462463494,11.849802484137287,11.811434664502972,11.886221063887817,11.893662513987136,11.850512976023392,11.867266271522059,11.862121772235183,11.872063316338352,
E250.4, 3, 12.11, 12.096154886335011,12.232518625326023,12.143832524103546,12.13925463312173,0.027556733905934737,15151.0,5.6207170808921745E10,12.13996008493482,12.14931790337935,12.124484408076048,12.150932304652683,12.122297059701356,12.09776291409401,12.173396818968476,12.1070733357513,12.132157474453475,12.1635607455938,12.232518625326023,12.096154886335011,12.180859704210125,12.116338763391674,12.171982265262747,12.165940252964637,12.149860753317398,12.181741208816202,12.104288382198776,12.138549181308639,12.151497719397758,12.175325009811713,12.12730476193896,12.106655798172772,12.118370842284909,12.12883946962726,12.127226537891545,12.196658828496101,12.169635838888743,12.114283843860182,
E250.5, 3, 11.87, 11.820224185022878,11.978814472818005,11.880836656063959,11.874904972917875,0.027033891654518957,15151.0,5.620753847336264E10,11.85775333440711,11.933987768935062,11.882326707234483,11.870419802629197,11.895347471892222,11.860697982494214,11.86441689744402,11.848476009045664,11.931790310334193,11.867717033458792,11.880697265904502,11.922654324382,11.91443657636642,11.887104129366584,11.848219444326428,11.822082334244081,11.892157448054753,11.872427243086895,11.903850215868763,11.864344664645818,11.86050487605666,11.835602719931439,11.886988415793308,11.820224185022878,11.86412201599355,11.905315776206773,11.877382702748857,11.867143212656716,11.908094340569468,11.978814472818005,
E250.1, 5, 15.05, 14.950562026200156,15.200028417015863,15.081204493885279,15.08511634702186,0.07039582114480435,15151.0,5.620787877683007E10,15.11349091605473,15.198424624645615,14.99308750173639,14.999030924271306,15.096447071138858,15.133889861306269,15.096172557324337,15.157625777476229,15.050907407346727,15.097512818508475,14.95976370074748,15.190815229193115,15.069505289471461,15.166003564746822,14.950562026200156,15.15150797649582,14.990036099352189,15.074060136719382,15.006616877844271,15.136039413474668,14.95503458010768,15.040996075398583,15.160384929905103,15.16862975526417,15.056859800580082,15.200028417015863,15.015143974406552,15.171833902328752,15.065102481162857,14.97062112633438,
E250.2, 5, 14.76, 14.717773689611551,15.021536700218016,14.882637640319471,14.88046241573848,0.06063686375100123,15151.0,5.6208189870760666E10,14.829810507929968,15.021536700218016,14.913660023688308,14.910166356546963,14.839768569866155,14.974599211298399,14.819083804823265,14.843117129976664,14.969488730811095,14.960520076015458,14.717773689611551,14.98922075880438,14.746458046511426,14.924232119773077,14.84939625520517,14.829748112505094,14.97279922907789,14.841238120947818,14.888842394721918,14.890798844821617,14.858135534916334,14.966714442439097,14.872082436755042,14.811350323505504,14.925521710597256,14.897529771692946,14.859673087212682,14.913168758675145,14.823537313359543,14.819157147276313,
E250.3, 5, 14.60, 14.549929621253956,14.859503033873562,14.682416966248336,14.686060030856792,0.07976239643718715,15151.0,5.62084952442217E10,14.613241471054778,14.680926123426596,14.71987384330897,14.808421579741609,14.65778968087937,14.716813384224722,14.776184262473121,14.567244750758864,14.555876818162027,14.7498235137413,14.549929621253956,14.849143172451626,14.674936010121723,14.557674528726784,14.573946460167654,14.571992715690623,14.706620187473286,14.773003725917075,14.630676973831152,14.691193938286988,14.695152098829324,14.56424504834653,14.748496926975857,14.66248411017799,14.619649828878055,14.780904941285588,14.760782003738942,14.859503033873562,14.7568926297423,14.59908560390974,
E250.4, 5, 15.12, 15.188357646315302,15.468942482363113,15.324685267501696,15.33271210645081,0.04927555718553141,15151.0,5.620881090009999E10,15.320095155498748,15.278651942199437,15.318682265916593,15.340118431146598,15.347843129380932,15.257491113559354,15.344498147572565,15.284777613623856,15.36026490524645,15.385430886392282,15.331163358650354,15.300066837388963,15.290953957706856,15.291984267859142,15.391327821421264,15.468942482363113,15.353556855964715,15.298807439030194,15.391584239156805,15.334858655931038,15.370067557963536,15.265505120872055,15.334260854251268,15.236497352429158,15.238418081151414,15.188357646315302,15.336771983959785,15.462189385012286,15.260809372282461,15.356581164804345,
E250.5, 5, 14.96, 14.892835897121692,15.215062051861478,15.063173691623982,15.069978588933996,0.0661723493582413,15151.0,5.6209124898548904E10,15.002835167526634,15.215062051861478,15.019303723887779,15.181412298322497,15.171878841407723,15.008340203178818,14.97778660878009,14.976564438259588,15.035497462543587,15.143009282886494,15.016875891950853,15.07109733786381,15.05072603595238,15.038460862211124,15.198889682327422,15.094084605758459,15.068859840004182,14.951312660496795,15.084743999335577,15.105165363190785,15.019433849314364,15.14552935275942,15.072822006808885,14.928241071504592,15.136410493259055,15.08709750894938,15.092708302258965,14.892835897121692,15.006718744312913,15.101507164684039,
E250.1, 10, 20.46, 20.43763630582562,20.999655289366604,20.689729931235718,20.66930156073549,0.13271126768595454,15151.0,5.620943483829369E10,20.79052221130389,20.62548603919788,20.646512239855383,20.647572821832,20.980371849193993,20.990857291582845,20.797574843433008,20.50039350474656,20.516308150938457,20.565100619024044,20.691030299638978,20.541153244275016,20.70798048129763,20.791430227330135,20.83234046996805,20.43763630582562,20.763366028243535,20.795593517109978,20.59011271557394,20.620300684775543,20.793897963171815,20.62684924024353,20.64044706729385,20.78035538158735,20.71877571029479,20.83651078645953,20.999655289366604,20.47166830362147,20.43902489155063,20.55306975833552,
E250.2, 10, 20.39, 20.52549872602973,21.313367935378636,20.869716343187335,20.841924531150465,0.12890962112038135,15151.0,5.6209766294556915E10,21.106993267971298,20.928960635489894,20.9513652095895,21.084093042650096,20.81559830264988,20.826080962969012,20.818630078490465,20.945470404508534,20.818026054114977,21.04217084038409,20.984068737981726,20.78898316368356,20.852505253149165,20.52549872602973,20.830481672833034,20.780042847091938,20.831343809151765,20.73005989210421,20.660301304253796,20.876269345751755,20.77913228971783,20.871754942468442,20.913379209499514,20.601545208717937,20.821851027312206,21.05632936448777,20.927882178517056,21.313367935378636,21.04311319618988,20.566191392482292,
E250.3, 10, 20.04, 20.28254225606937,20.62037013548158,20.450205630895475,20.454328560234686,0.06860273297894133,15151.0,5.621008685890992E10,20.508742231980353,20.614741161222543,20.454583106611715,20.49852396134212,20.532985039910788,20.538652972912693,20.459648343986885,20.391130528487093,20.550869314101618,20.488473027146117,20.386676017555754,20.39432314846643,20.28254225606937,20.45407401385766,20.369812482680693,20.419606780011065,20.342251251109605,20.481149111026173,20.508426506507345,20.41951745446367,20.445036414495203,20.56095019350835,20.365501579045464,20.45761543098022,20.28784051969965,20.62037013548158,20.468225171946035,20.409893343837954,20.448924026880405,20.34508340153959,
E250.4, 10, 20.65, 20.70570357827484,21.47205369009895,20.957991563460975,20.929530702546735,0.14071922940593337,15151.0,5.621044442624247E10,20.72930793548056,20.975784124856876,20.86105666271384,20.85019538371405,20.993010187900385,20.95084269200641,20.9750654658001,20.983120483952625,21.357129787606628,20.868257210416992,20.70570357827484,20.887249938177618,21.157046798949573,20.987294883172943,20.809356424668646,20.984539096899006,21.47205369009895,20.88258104359235,21.346593253205903,21.06268747333032,20.757968322191353,20.753864279491168,20.87719895473699,21.04636531680093,20.817919771556053,20.73446477951569,20.893250499365944,21.131389882209216,20.908218713087056,20.980230270056218,
E250.5, 10, 20.32, 20.51551938368315,21.00716498281713,20.76759476858841,20.761760408438768,0.1280494764137083,15151.0,5.621078847376879E10,20.928204466371497,20.87279742195399,20.536310429284065,20.850822464752028,20.645206713427232,20.997550427001887,20.590397618624316,20.63519499705514,20.988588340655884,20.885258981245762,20.93170371004412,20.9482516291758,20.711593059906832,20.782397781582677,20.680562389709703,20.883882758416288,20.690107476754584,20.725337835801778,20.51551938368315,20.934867949699193,20.641154626380303,21.00716498281713,20.76406239048863,20.58013332738442,20.64368084583235,20.646511767525833,20.65956760116848,20.759458426388907,20.798605408473897,20.79294784604629,
