SYM300, 3, 1197, 1197.0,1206.0,1199.2,1197.0,3.4222222222222425,0.0,0.5574,1197.0,1197.0,1206.0,1197.0,1206.0,1197.0,1197.0,1197.0,1201.0,1197.0,
SYM500, 5, 2054, 2120.0,2156.0,2142.6,2146.5,11.733333333333373,0.0,1.0690000000000002,2133.0,2122.0,2146.0,2147.0,2146.0,2147.0,2156.0,2120.0,2153.0,2156.0,
SYM702, 5, 2210, 2288.0,2532.0,2380.8,2358.5,75.95555555555559,0.0,1.684,2387.0,2532.0,2350.0,2519.0,2367.0,2300.0,2288.0,2427.0,2308.0,2330.0,
SYM702, 10, 4997, 4997.0,5622.0,5234.6,5261.5,176.53333333333325,0.0,1.9642999999999997,5265.0,5258.0,5003.0,5402.0,5141.0,5622.0,5293.0,5362.0,5003.0,4997.0,
