ALM300, 10, 12355, 12612.0,12778.0,12674.3,12671.5,47.44444444444444,0.0,52.131600000000006,12703.0,12737.0,12621.0,12778.0,12613.0,12650.0,12686.0,12662.0,12612.0,12681.0,
ALM301, 10, 12029, 12081.0,12238.0,12187.3,12200.0,38.93333333333349,0.0,52.4091,12186.0,12219.0,12238.0,12081.0,12124.0,12237.0,12197.0,12203.0,12205.0,12183.0,
ALM302, 10, 12431, 12563.0,12761.0,12648.3,12631.0,51.06666666666651,0.0,57.0792,12752.0,12630.0,12625.0,12653.0,12611.0,12657.0,12599.0,12632.0,12563.0,12761.0,
ALM400, 10, 14191, 14436.0,14694.0,14614.0,14615.0,62.44444444444444,0.0,97.9152,14668.0,14436.0,14669.0,14628.0,14575.0,14580.0,14602.0,14692.0,14596.0,14694.0,
ALM401, 10, 14156, 14298.0,14558.0,14431.4,14443.5,61.68888888888897,0.0,104.08509999999998,14446.0,14376.0,14446.0,14345.0,14441.0,14476.0,14558.0,14298.0,14429.0,14499.0,
ALM402, 10, 13880, 14078.0,14295.0,14208.8,14229.5,65.60000000000016,0.0,97.60979999999998,14295.0,14078.0,14232.0,14176.0,14263.0,14272.0,14171.0,14115.0,14259.0,14227.0,
ALM500, 10, 15258, 15474.0,15639.0,15546.1,15534.0,53.244444444444525,0.0,168.8889,15601.0,15508.0,15535.0,15597.0,15504.0,15474.0,15587.0,15639.0,15483.0,15533.0,
ALM501, 10, 15807, 16105.0,16248.0,16170.2,16160.5,37.377777777777936,0.0,178.3144,16157.0,16164.0,16220.0,16182.0,16155.0,16144.0,16248.0,16199.0,16128.0,16105.0,
ALM502, 10, 15608, 15673.0,15896.0,15810.0,15818.5,56.666666666666664,0.0,162.38569999999999,15777.0,15867.0,15828.0,15896.0,15854.0,15745.0,15860.0,15791.0,15673.0,15809.0,
