ALM400,10,14191,14186,14483,14329.5,14341.5,51.20689655,756.9,243.6792333,14483,14340,14313,14391,14345,14298,14356,14337,14306,14343,14200,14355,14282,14315,14390,14251,14282,14186,14243,14381,14362,14269,14305,14420,14353,14347,14414,14291,14364,14363
ALM401,10,14156,14132,15541,14290.9,14166,187.5655172,694.4,190.2124667,14171,15541,14189,15009,14155,14271,14291,14152,14181,14157,14406,14543,14246,14505,14161,14156,14149,14268,14151,14141,14154,14147,14133,14132,14152,14238,14140,14172,14155,14461
ALM402,10,13880,13856,15227,14030.06667,13911,181.1310345,672.5333333,189.8575,14035,13874,14068,14343,13878,13879,13871,13913,13877,13893,15227,13879,13867,14119,13973,13873,13856,13974,13983,14485,14003,14061,13873,13879,14080,13859,13879,14013,13909,14479
ALM400,20,19676,19648,21044,19973.43333,19862,280.6367816,649.7,296.2891333,19872,20131,19713,19986,19663,20001,19793,19863,20460,19735,19648,19911,19707,20392,19777,19861,19737,21044,20154,19684,20593,19744,19715,20596,19670,20072,19706,19735,20348,19892
ALM401,20,19557,19509,19928,19635.43333,19576,101.7103448,678.1333333,306.0721667,19639,19716,19509,19510,19831,19553,19631,19556,19766,19596,19526,19533,19706,19626,19551,19544,19647,19556,19552,19552,19538,19522,19556,19552,19637,19666,19928,19855,19865,19844
ALM402,20,19600,19466,20619,19678.56667,19599,134.4068966,709.8333333,266.7235,19598,19564,19600,19690,20024,19597,19591,19830,19698,19599,19598,19586,19592,19615,19525,19598,19592,19885,19532,19557,19608,19466,19599,19671,20619,19583,19715,19630,19806,19789
ALM500,5,11119,11101,11119,11113.33333,11115.5,4.574712644,562.5333333,236.181,11109,11118,11116,11101,11119,11105,11111,11118,11117,11117,11119,11115,11102,11112,11117,11111,11112,11119,11104,11117,11116,11119,11114,11113,11107,11109,11118,11116,11111,11118
ALM501,5,11504,11479,11904,11519.4,11503,34.57931034,630.3333333,275.7039,11501,11479,11504,11539,11605,11489,11496,11504,11504,11504,11503,11502,11495,11531,11904,11504,11497,11493,11501,11503,11502,11504,11500,11504,11503,11503,11502,11502,11501,11503
ALM502,5,11243,11234,11408,11256.53333,11241,29.43908046,576.6666667,285.2973,11240,11241,11240,11238,11242,11243,11242,11242,11238,11243,11345,11408,11234,11237,11241,11237,11243,11242,11238,11240,11242,11241,11239,11240,11239,11240,11243,11365,11335,11238
ALM500,10,15258,15223,16871,15451.43333,15335,235.1310345,746.9666667,361.6156,15280,15862,15536,15229,15441,15273,15973,15300,15256,15353,15227,15252,15368,15381,15337,15257,15226,15270,16415,15239,15223,15451,15258,15352,15461,15253,15333,16871,15423,15443
ALM501,10,15807,15789,16612,15947,15851,156.5517241,661.3666667,359.4956333,15807,15804,15804,15801,15963,15896,16043,16128,15789,15993,15805,15837,15865,16441,15836,15972,15976,16089,15791,16018,16194,15798,15797,15867,15828,16205,15798,15829,16612,15824
ALM502,10,15608,15547,17776,15759.63333,15609.5,225.2482759,754.7666667,346.533,15757,15564,15656,15712,15725,15742,16269,15609,15547,15594,15586,15686,15605,15699,15608,15610,15664,15603,15607,15734,15700,16500,15608,15608,15599,15602,15608,15621,17776,15590
ALM500,20,21144,21064,22656,21338.06667,21217,222.9149425,700,376.2408667,21141,21257,21220,21465,21390,21104,21462,21749,21534,21768,21416,21136,21287,22656,21138,21191,21142,21202,21242,21214,21064,21144,21471,21170,21144,21127,21628,21136,21132,21412
ALM501,20,21603,21543,23212,21829.9,21714.5,229.1241379,740.0333333,416.3280333,21656,21712,22232,21543,21745,21602,21717,21586,22027,21974,21834,21672,21907,22074,21698,22084,21602,21564,21602,21633,21989,22051,21906,21875,21603,21599,21622,23212,21630,21946
ALM502,20,21865,21846,23432,22036.16667,21893.5,228.5977011,692.8333333,416.152,21925,21857,21956,21857,21896,23232,21855,22099,21895,21857,22224,22172,22123,22018,21996,21861,21850,21865,21916,23432,21859,22137,22185,21848,21864,21848,21846,21857,21892,21863
